"group","hour","avg_temperature","std","n"
"HSR",7,37.700029010734,0.776029989474448,383
"HSR",8,37.6235806974858,0.712494022782961,548
"HSR",9,37.6685229382127,0.727252815907911,419
"HSR",10,37.6843921008803,0.656694312064364,467
"HSR",11,37.6959141681364,0.727008305871602,378
"HSR",12,37.5977154724818,0.704633513536079,535
"HSR",13,37.6308529486206,0.653830449308181,439
"HSR",14,37.6299435028249,0.703510123694615,472
"HSR",15,37.6173499702912,0.731795827677807,374
"HSR",16,37.6234567901235,0.706196512726119,540
"HSR",17,37.5738577362409,0.656321794844779,428
"HSR",18,37.6473584458659,0.676449421056535,469
"HSR",19,37.6743948673083,0.658648339869094,381
"HSR",20,37.6039253539254,0.680994110711613,518
"HSR",21,37.6313849394418,0.655789023046671,422
"HSR",22,37.6484613577637,0.593425649770737,473
"HSR",23,37.7032592592593,0.662882340293606,375
"HSR",24,37.6429588929589,0.628249034224231,546
"HSR",25,37.7107995846314,0.629193977949424,428
"HSR",26,37.6695035460993,0.647603007519391,470
"HSR",27,37.7413644214162,0.594663710387827,386
"HSR",28,37.6260971954614,0.610292708242532,519
"HSR",29,37.633637368712,0.633521358439541,402
"HSR",30,37.6374847374847,0.66648033036235,455
"HSR",31,37.6991111111111,0.691727328530337,375
"HSR",32,37.6435274045639,0.659679454494211,521
"HSR",33,37.6150592216582,0.676814727077804,394
"HSR",34,37.649795131357,0.638387136154875,461
"HSR",35,37.6554634745242,0.659460638104789,362
"HSR",36,37.5711942257218,0.672244300558568,508
"HSR",37,37.5554187192118,0.673778920237034,406
"HSR",38,37.5673328574828,0.674027540154835,467
"HSR",39,37.5980392156863,0.700341622182078,374
"HSR",40,37.5704500978474,0.700935977537234,511
"HSR",41,37.5734370734371,0.633819728080831,407
"HSR",42,37.6031227305737,0.624681221221306,459
"HSR",43,37.5715394165115,0.621549964763252,358
"HSR",44,37.6114353653264,0.659357185537327,514
"HSR",45,37.6551676364644,0.625745360789822,401
"HSR",46,37.6552495291902,0.652022587352423,472
"HSR",47,37.6565656565657,0.651374646278002,363
"HSR",48,37.5691431076046,0.654597569869762,507
"HSR",49,37.5816993464052,0.644966213307498,391
"HSR",50,37.560972537163,0.624086353840489,441
"HSR",51,37.5943513345748,0.628026228172232,358
"HSR",52,37.5281674460031,0.625032724865423,499
"HSR",53,37.5228148148148,0.6702022836339,375
"HSR",54,37.5103025560772,0.609345934122047,426
"HSR",55,37.5141773821299,0.670541356735971,337
"HSR",56,37.3967236467237,0.666313116596021,468
"HSR",57,37.4188379754418,0.708333676549465,371
"HSR",58,37.4535932113498,0.672091812691177,419
"HSR",59,37.4609567901235,0.668271546696653,360
"HSR",60,37.3611466477138,0.677693945978252,469
"HSR",61,37.3853142686923,0.705076647714527,373
"HSR",62,37.3834913112164,0.710886208887083,422
"HSR",63,37.4069877242682,0.750160940754197,353
"HSR",64,37.3946319737459,0.689492253782617,474
"HSR",65,37.432452944748,0.718671449872444,366
"HSR",66,37.4123159303882,0.735970979984021,415
"HSR",67,37.4601587301587,0.734485537237936,350
"HSR",68,37.4060296620472,0.704236502787315,457
"HSR",69,37.4148048853143,0.696995500100581,373
"HSR",70,37.4126784214945,0.690573972871574,397
"HSR",71,37.4298696844993,0.755154671019922,324
"HSR",72,37.377998042095,0.691338666281906,454
"HT",0,35.9227264685067,0.927757456493728,2512
"HT",1,35.4257877280265,1.20517602267781,536
"HT",2,35.6581674958541,1.10338775340715,804
"HT",3,35.6846683893196,1.11094563450193,645
"HT",4,35.8903575407678,0.959431317015236,1097
"HT",5,35.7503246150992,1.05613659600477,599
"HT",6,35.8162340337866,1.02405511881228,809
"HT",7,35.8312657317512,1.07846916697095,618
"HT",8,35.9455097475232,0.917821313565456,1043
"HT",9,35.8411240957151,0.999747636224924,599
"HT",10,35.898019384745,0.957689523933828,791
"HT",11,35.9066558441558,0.98349829016839,616
"HT",12,36.0063727001747,0.860479949451273,1081
"HT",13,35.8555358200118,1.00686071884081,563
"HT",14,35.9438518518519,0.921080938292862,750
"HT",15,35.9226973684211,0.973777124128999,608
"HT",16,36.0232115677321,0.834945290252127,1022
"HT",17,35.9616285881664,0.984368461281602,569
"HT",18,36.0038489469862,0.913975123958266,765
"HT",19,35.985995946195,0.878397868305956,603
"HT",20,36.07204689897,0.815809030017412,1014
"HT",21,35.9442554799698,0.939831832183417,588
"HT",22,36.0385292822545,0.844605562720868,757
"HT",23,36.0164332399627,0.84731977536221,595
"HT",24,36.1090311986864,0.760748935514022,1015
"HT",25,36.0256172839506,0.853937486817255,540
"HT",26,36.0884773662551,0.790338785248913,729
"HT",27,36.0701103500761,0.845686710053779,584
"HT",28,36.1307531380753,0.716700370136939,956
"HT",29,36.1014406946911,0.787639219641874,563
"HT",30,36.1279388083736,0.747761189303543,690
"HT",31,36.1591804570528,0.721868257695674,564
"HT",32,36.1856265799928,0.652715909878358,923
"HT",33,36.1604025467242,0.715128673165369,541
"HT",34,36.1914653784219,0.669323965287714,690
"HT",35,36.2004280988519,0.64207454819646,571
"HT",36,36.2153248056183,0.610492590931352,886
"HT",37,36.1722321606043,0.660516860847656,559
"HT",38,36.2470737913486,0.631931241341867,655
"HT",39,36.2436683006536,0.653513125098804,544
"HT",40,36.2471590909091,0.602333798255798,880
"HT",41,36.3013468013468,0.584713284476885,528
"HT",42,36.2699506550961,0.614483160761082,653
"HT",43,36.2950121654501,0.561913962838163,548
"HT",44,36.2705510388437,0.595403699974081,861
"HT",45,36.3069472277889,0.601174937047634,499
"HT",46,36.3005720228809,0.573339877541927,641
"HT",47,36.315559618119,0.58958178723108,547
"HT",48,36.3422537058901,0.544633118002639,847
"HT",49,36.3353869433636,0.578652942103103,514
"HT",50,36.3113738738739,0.585913847280635,592
"HT",51,36.3505267342477,0.56967064671001,559
"HT",52,36.3218367065951,0.60438956205146,807
"HT",53,36.3330994152047,0.627564756782296,475
"HT",54,36.337899543379,0.630188288066208,584
"HT",55,36.3537745395669,0.560218045440991,549
"HT",56,36.3455040091638,0.591021221410485,776
"HT",57,36.3768993352327,0.597584619070266,468
"HT",58,36.3834403580463,0.589170681231564,571
"HT",59,36.3767657600675,0.56543759203695,527
"HT",60,36.3439419318816,0.600395135032387,796
"HT",61,36.3692456013497,0.55861096153737,461
"HT",62,36.3956876456876,0.526211990834834,572
"HT",63,36.3907738095238,0.568670265353233,560
"HT",64,36.3748214795773,0.550603977468574,778
"HT",65,36.3906887449004,0.559882822840482,463
"HT",66,36.4333136327817,0.576829503403324,564
"HT",67,36.4134250947536,0.484421545252148,557
"HT",68,36.3995636590307,0.5597170759361,713
"HT",69,36.4455965181772,0.55730295736865,434
"HT",70,36.4295889295889,0.534657715276935,546
"HT",71,36.3902090209021,0.564834953081689,505
"HT",72,36.4314259763851,0.539356427667513,734
"NT",0,36.4140751904882,0.65432415868373,3981
"NT",1,36.2616247634496,0.85715162786144,822
"NT",2,36.4418759512938,0.701239258060265,1168
"NT",3,36.4845360824742,0.665037486263456,970
"NT",4,36.5881507609903,0.554987388764532,1701
"NT",5,36.6392543859649,0.590692607013831,912
"NT",6,36.6747647484618,0.565786684430811,1228
"NT",7,36.6647183846971,0.593568992346442,941
"NT",8,36.6656365883807,0.552049411344638,1618
"NT",9,36.6978028876334,0.609835772793181,885
"NT",10,36.746038404176,0.573951288503427,1192
"NT",11,36.7286753490555,0.556198895792087,947
"NT",12,36.7101065634969,0.511653608972324,1637
"NT",13,36.7780902387202,0.56226235689454,889
"NT",14,36.7782073310424,0.555887286104033,1164
"NT",15,36.783950617284,0.576087511269655,891
"NT",16,36.7325870646766,0.501578228292361,1608
"NT",17,36.7496150885296,0.555017267897291,866
"NT",18,36.7854938271605,0.537104995184235,1152
"NT",19,36.7550399017802,0.541255743941036,905
"NT",20,36.7512990248416,0.492828830221201,1561
"NT",21,36.7451878401699,0.553161275193687,837
"NT",22,36.7916544941085,0.559522417636925,1141
"NT",23,36.7818581293158,0.523697632551321,885
"NT",24,36.7795430944964,0.494048387768241,1605
"NT",25,36.7815671162492,0.519622996020929,865
"NT",26,36.8413321698662,0.512192292147976,1146
"NT",27,36.8154846335697,0.516923823830156,940
"NT",28,36.7951863916033,0.495891250352153,1535
"NT",29,36.8152331880037,0.50687777731977,841
"NT",30,36.8224872398901,0.500307876526303,1132
"NT",31,36.7897849462366,0.505513062087744,930
"NT",32,36.7974160206718,0.466626437518939,1505
"NT",33,36.8267934998018,0.502511863735192,841
"NT",34,36.8018897149938,0.487260369208273,1076
"NT",35,36.8040054563492,0.490679043120873,896
"NT",36,36.8157227072607,0.476577837925627,1489
"NT",37,36.8361558584607,0.498100568309024,807
"NT",38,36.80708994709,0.518354343826275,1050
"NT",39,36.8054383497421,0.500853156972642,948
"NT",40,36.8027718550107,0.487475995949901,1407
"NT",41,36.8219623131904,0.485280716290415,855
"NT",42,36.8148495261897,0.494944938537242,1067
"NT",43,36.8035560477421,0.486839827178824,903
"NT",44,36.8127168562898,0.469428986288909,1377
"NT",45,36.8088424851766,0.492492797349961,862
"NT",46,36.8379541108987,0.502335980557739,1046
"NT",47,36.8262397991212,0.490641183827561,885
"NT",48,36.8124756335283,0.493389291033899,1425
"NT",49,36.8312809624912,0.52088502639322,785
"NT",50,36.8409240924092,0.509814912444864,1010
"NT",51,36.8276583034648,0.509609760500976,930
"NT",52,36.8212067807989,0.478126374714112,1324
"NT",53,36.839483394834,0.489311487394011,813
"NT",54,36.8283278327833,0.489569910482404,1010
"NT",55,36.8294163728946,0.525403222691988,851
"NT",56,36.8183990442055,0.498405410279167,1302
"NT",57,36.784265010352,0.502874787934806,805
"NT",58,36.8342468882037,0.513885758885776,973
"NT",59,36.8235762644365,0.523783053513722,837
"NT",60,36.8153467908903,0.515522091460258,1288
"NT",61,36.8000287108814,0.515184906582942,774
"NT",62,36.8435136707388,0.547043253735316,955
"NT",63,36.8169419419419,0.495840908277105,888
"NT",64,36.8171925011431,0.51445644026154,1215
"NT",65,36.8193713450292,0.504751406650056,760
"NT",66,36.8390435403283,0.522058297921024,934
"NT",67,36.8064266356949,0.531943435232667,861
"NT",68,36.8070782576597,0.527299578500178,1204
"NT",69,36.7944593386953,0.52466995787471,746
"NT",70,36.820366273353,0.566231104503608,904
"NT",71,36.7889683485631,0.530899983041296,839
"NT",72,36.7938706968934,0.554010603847961,1191
